x,g_0_2,g_gc,g_0_5
-1.4301084236864052,0.3073099843913212,0.26017602609020984,0.2980837109132143
-1.424979149291076,0.30403982758791365,0.2581184075007719,0.29641512889066357
-1.4198498748957462,0.3007638132949196,0.2560481647155091,0.29474051983202476
-1.414720600500417,0.29748201131319896,0.25396532725397164,0.29305971272478715
-1.4095913261050876,0.29419449177586116,0.25186992543497905,0.2913725386330029
-1.404462051709758,0.2909013251482648,0.24976199037661995,0.2896788306972859
-1.3993327773144286,0.2876025822280198,0.24764155399625215,0.2879784241348128
-1.3942035029190993,0.28429833414498545,0.24550864901050307,0.2862711562393228
-1.3890742285237696,0.2809886523612704,0.24336330893526853,0.28455686638111705
-1.3839449541284403,0.2776736086712346,0.24120556808571475,0.2828353960070596
-1.378815679733111,0.2743532752014869,0.23903546157627642,0.28110658864057664
-1.3736864053377813,0.2710277244108863,0.23685302532065722,0.27937028988165635
-1.368557130942452,0.2676970290905427,0.2346582960318312,0.2776263474068504
-1.3634278565471227,0.2643612623638147,0.23245131122204055,0.27587461096927174
-1.358298582151793,0.26102049768631147,0.23023210920279674,0.2741149323985962
-1.3531693077564637,0.25767480884589256,0.2280007290848815,0.2723471656010621
-1.3480400333611344,0.25432426996266677,0.22575721077834482,0.2705711665594699
-1.3429107589658047,0.2509689554889931,0.223501594992506,0.26878679333318256
-1.3377814845704754,0.247608940209481,0.2212339232359542,0.2669939060581255
-1.3326522101751461,0.2442442992409895,0.21895423781654733,0.26519236694678683
-1.3275229357798164,0.24087510803262724,0.21666258184141224,0.263382040288216
-1.322393661384487,0.23750144236575388,0.2143589992169463,0.26156279244802644
-1.3172643869891578,0.23412337835397817,0.21204353464881437,0.2597344918683926
-1.312135112593828,0.2307409924431587,0.20971623364195158,0.2578970090680516
-1.3070058381984988,0.22735436141140536,0.20737714250056283,0.25605021664230393
-1.301876563803169,0.22396356236907616,0.20502630832812047,0.2541939892630111
-1.2967472894078398,0.220568672758781,0.20266377902736815,0.252328203678598
-1.2916180150125105,0.21716977035537832,0.20028960330031748,0.25045273871405155
-1.2864887406171808,0.2137669332659768,0.1979038306482493,0.248567475270921
-1.2813594662218515,0.21036023992993602,0.19550651137171443,0.24667229632731819
-1.2762301918265222,0.20694976911886448,0.19309769657053255,0.24476708693791738
-1.2711009174311925,0.20353559993662074,0.190677438143792,0.24285173423395462
-1.2659716430358632,0.20011781181931454,0.18824578878985138,0.24092612742322944
-1.260842368640534,0.19669648453530397,0.18580280200633797,0.2389901577901027
-1.2557130942452042,0.19327169818519796,0.1833485320901483,0.2370437186954984
-1.2505838198498749,0.18984353320185582,0.18088303413744822,0.23508670557690275
-1.2454545454545456,0.18641207035038598,0.17840636404367305,0.2331190159483642
-1.2403252710592159,0.18297739072814692,0.17591857850352655,0.2311405494004934
-1.2351959966638866,0.17953957576474813,0.1734197350109829,0.2291512076004641
-1.2300667222685573,0.17609870722204796,0.17090989185928457,0.2271508942920118
-1.2249374478732276,0.17265486719415488,0.1683891081409436,0.22513951529543447
-1.2198081734778983,0.16920813810742805,0.16585744374774125,0.22311697850759277
-1.214678899082569,0.1657586027204762,0.16331495937072837,0.2210831939019099
-1.2095496246872393,0.16230634412415743,0.16076171650022403,0.21903807352837046
-1.20442035029191,0.15885144574158108,0.1581977774258181,0.2169815315135229
-1.1992910758965807,0.1553939913281056,0.15562320523636808,0.2149134840604769
-1.194161801501251,0.1519340649713393,0.15303806382000157,0.21283384944890488
-1.1890325271059217,0.14847175109114133,0.15044241786411594,0.21074254803504228
-1.183903252710592,0.14500713443961954,0.147836332855376,0.2086395022516856
-1.1787739783152626,0.14154030010113353,0.14521987507971806,0.20652463660819514
-1.1736447039199334,0.1380713334922912,0.14259311162234606,0.2043978776904929
-1.1685154295246036,0.13460032036195096,0.13995611036773337,0.20225915416106305
-1.1633861551292743,0.13112734679122193,0.1373089399996234,0.20010839675895276
-1.158256880733945,0.12765249919346242,0.13465167000102823,0.19794553829977135
-1.1531276063386153,0.1241758643142804,0.13198437065422874,0.1957705136756901
-1.147998331943286,0.12069752923153518,0.12930711304077624,0.19358325985544345
-1.1428690575479568,0.11721758135533486,0.12661996904149037,0.1913837158843279
-1.137739783152627,0.1137361084280375,0.12392301133645972,0.18917182288420187
-1.1326105087572977,0.11025319852425228,0.12121631340504357,0.18694752405348725
-1.1274812343619685,0.10676894005083729,0.1184999495258689,0.1847107646671673
-1.1223519599666387,0.10328342174690053,0.11577399477683231,0.18246149207678786
-1.1172226855713094,0.09979673268380104,0.11303852503510048,0.18019965571045793
